LOT_ID,VENDOR_SCRIBE,WAFER_NUMBER,PRODUCT_GROUP_ID,BIN_NUMBER,BIN_TYPE,DIE_X,DIE_Y,BIN_COLOR,INK_FLAG
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,10,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,10,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,36,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,36,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,39,11,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,39,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,40,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,12,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,12,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,12,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,5,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,5,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,5,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,12,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,2,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,2,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,2,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,31,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,31,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,13,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,41,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,41,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,42,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,42,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,43,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,29,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,29,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,28,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,28,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,28,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,28,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,14,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,1,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,1,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,1,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,2,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,2,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,10,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,19,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,20,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,21,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,22,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,23,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,24,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,25,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,26,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,35,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,36,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,36,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,36,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,36,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,39,15,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,39,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,39,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,40,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,40,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,40,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,33,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,34,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,11,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,12,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,12,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,12,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,5,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,5,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,5,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,16,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,6,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,13,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,14,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,31,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,31,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,31,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,32,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,37,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,38,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,41,17,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,41,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,41,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,41,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,42,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,43,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,43,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,29,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,29,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,29,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,29,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,30,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,28,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,27,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,28,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,17,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,18,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,15,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,16,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,7,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,8,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,3,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,4,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,0,18,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,0,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,0,21,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,1,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,1,20,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,2,19,#00FF00,1
LOTOFP385.000,WAFEATPRQMI03798,9,Product1,1,S,9,19,#00FF00,1
